mode,question_hash,ts,question_text,computed_answer,chosen_option,correct
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:31.471632Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,5f9eedec6df99e149ce733bf6f91d5bae575b22ba03ad6456fe5a496121ce7ce,2025-08-24T05:24:31.881638Z,"kucing <- 5
anjing <- 3
cetak (kucing)
kucing <- kucing + anjing
cetak (kucing)
cetak (anjing)
Apa yang tampil di layar?",5 8 3,5 8 3,5 8 3,True
percabangan,612feae17e97db312102cf348a2d03039de6f097f04ba116ef722352d043fdf3,2025-08-24T05:24:32.203435Z,"p <- 7
q <- 2
IF p - q > 4 THEN {
cetak(p + q)
} ELSE {
cetak(p * q)
}
Apa yang tampil di layar?",9,9,9,True
percabangan,6437e710d01e3eef3c708753647893143cda348cfaff5de0b2ca5106f62d7abc,2025-08-24T05:24:32.515594Z,"x <- 9
y <- 3
IF x - y > 5 THEN {
cetak(y)
}
cetak(x)
Apa yang tampil di layar?",3 9,3 9,3 9,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:32.744227Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,9cf2d6b24118f925810225f608af464d64218589bf2aa49c03cb815a50b041c5,2025-08-24T05:24:33.585275Z,"t <- 9
u <- 3
cetak (t / u)
u <- u * 4
cetak (u)
Apa yang tampil di layar?",3 12,3 12,3 12,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:33.934314Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,22313f2340488415a697472bb2be41884c19149df472eab3b12fcb334d9d53fb,2025-08-24T05:24:34.050721Z,"x <- 8
y <- 8
IF x = y THEN
cetak(x - y)
ELSE
cetak(x + y)
Apa yang tampil di layar?",0,0,0,True
percabangan,0c77b566d87940181d7dce8ddde5fe9d3abe237a4eec1addde37a3e90096146a,2025-08-24T05:24:34.838663Z,"p <- 8
q <- 4
IF p > q THEN {
cetak (p)
cetak (q)
cetak (p * q)
}
Apa yang tampil di layar?",8 4 32,8 4 32,8 4 32,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:35.131920Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,c5e598c970e5cf656dd38a75e58b4b05e6f71846ad01dee61bd6308519e52ebd,2025-08-24T05:24:35.353990Z,"komputer <- 8
mouse <- 4
cetak (komputer)
komputer <- komputer + mouse
cetak (komputer / 2)
Apa yang tampil di layar?",8 6,8 6,8 6,True
percabangan,0b63b2397d65c4c7610aa257a841c68fc3f6f773511451c718bdae982110d07b,2025-08-24T05:24:35.962911Z,"m <- 9
n <- 9
IF m = n THEN
cetak (m + n)
ELSE
cetak (m - n)
Apa yang tampil di layar?",18,18,18,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:36.370722Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,488f1cf09c8bae5ce42c95ea57d4d4655620da208fcd71e508ab189eed12c985,2025-08-24T05:24:37.066392Z,"m <- 5
n <- m + 4
cetak (n)
m <- n - m
cetak (m)
Apa yang tampil di layar?",9 4,9 4,9 4,True
percabangan,170d1b6c2f42e41b095eb225984797695e640c02cb747ca94d49a16a05dfb172,2025-08-24T05:24:37.612773Z,"p <- 5
q <- 5
IF p = q THEN {
cetak (p + q)
cetak (p * q)
}
Apa yang tampil di layar?",10 25,10 25,10 25,True
percabangan,c01b95dfab765dec29d4aaa234de5ad06675260fe3e93d88e54c967f47e30f3c,2025-08-24T05:24:37.763911Z,"a <- 19
b <- 11
IF a > b THEN {
cetak (a)
cetak (a - b)
}
Apa yang tampil di layar?",19 8,19 8,19 8,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:37.816814Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,c2c9a53fcc064b3cc3bcb14566701f2f7ac64917784c22fab0d3bd5521ada1a7,2025-08-24T05:24:38.853836Z,"kursi <- 3
lampu <- 6
cetak (lampu - kursi)
kursi <- kursi + lampu
cetak (kursi)
Apa yang tampil di layar?",3 9,3 9,3 9,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:39.035545Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,0240d80ea846a4a291c410e45af38b75d75706a4bad9fdec3580962e461a80b3,2025-08-24T05:24:39.502891Z,"m <- 12
n <- 3
IF m / n < 5 THEN {
cetak(m - n)
} ELSE {
cetak(m + n)
}
Apa yang tampil di layar?",9,9,9,True
percabangan,794604ce8c84ec202d33e9ff8d2bb871025a5de8887933cce85ae76dea6f93c9,2025-08-24T05:24:39.575734Z,"a <- 4
b <- 1
IF a * b > 2 THEN {
cetak (a)
cetak (b)
cetak (a + b)
}
Apa yang tampil di layar?",4 1 5,4 1 5,4 1 5,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:40.375609Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,0c757a063670635964e1ce6d87559d76c9df2b7f730ac764b4ac3ca3a1a8cde7,2025-08-24T05:24:40.825994Z,"a <- 5
b <- 6
cetak (a + b)
a <- a - b
cetak (a)
Apa yang tampil di layar?",11 -1,11 -1,11 -1,True
percabangan,4b33d6f3530a0e588a3a756aeaf9e5d74a826c92cdd6efaa69381ab4eb138654,2025-08-24T05:24:41.320900Z,"x <- 10
y <- 2
IF x - y > 5 THEN
cetak(x + y)
ELSE
cetak(x - y)
Apa yang tampil di layar?",12,12,12,True
percabangan,eeb6481c568ce668f9d457a4cfe7cdcfb65e4ede2c19f64dcfd988a6a8676978,2025-08-24T05:24:41.568712Z,"x <- 10
y <- 5
IF x < y THEN
cetak (x * y)
Apa yang tampil di layar?",tidak ada output,Tidak ada output,tidak ada output,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:41.892277Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:43.130978Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,7cbd1aded237b6cdc89e42871798060b4203c7e89fe48da20d3f8b5be2106446,2025-08-24T05:24:43.260623Z,"a <- 15
b <- 5
cetak (a/b)
a <- a-b
cetak (a)
Apa yang tampil di layar?",3 10,3 10,3 10,True
percabangan,b5f3326df1e34d27306e15d3c195dbc02c31ae6a24a777365545433909374e45,2025-08-24T05:24:43.392048Z,"m <- 6
n <- 1
IF m * n = 6 THEN {
cetak (m + n)
cetak (m - n)
}
Apa yang tampil di layar?",7 5,7 5,7 5,True
percabangan,9f74fe2288b383df433c58b2a9047ccc4c055d74d801bcae4e5be941268b20e6,2025-08-24T05:24:43.475637Z,"m <- 5
n <- 2
IF m > n THEN
cetak (m * n)
Apa yang tampil di layar?",10,10,10,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:44.371441Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,b01d98e47958d9a43ff647fa7b947f086112b4b1db327c2a61249ecd58960955,2025-08-24T05:24:45.009172Z,"kucing <- 5
anjing <- 4
ikan <- kucing + anjing
cetak (ikan)
cetak (anjing)
Apa yang tampil di layar?",9 4,9 4,9 4,True
percabangan,170d1b6c2f42e41b095eb225984797695e640c02cb747ca94d49a16a05dfb172,2025-08-24T05:24:45.708389Z,"p <- 5
q <- 5
IF p = q THEN {
cetak (p + q)
cetak (p * q)
}
Apa yang tampil di layar?",10 25,10 25,10 25,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:45.763318Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,012af50eb556488f769fb72b513319e21c261e2055d999af733c107927e363a6,2025-08-24T05:24:46.500488Z,"a <- 6
b <- 2
IF a > b THEN {
cetak (a)
cetak (a - b)
cetak (a * b)
}
Apa yang tampil di layar?",6 4 12,6 4 12,6 4 12,unknown
runtunan,c7775f57e8e6ea5825fbc8b7460a425ae0744a7800af2d681d6735507ea26506,2025-08-24T05:24:46.740903Z,"apel <- 7
jeruk <- 2
cetak (apel / jeruk)
jeruk <- jeruk + 5
cetak (jeruk)
Apa yang tampil di layar?",3 7,3 7,3 7,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:47.178176Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,5bc87a368736f4352d4165aae3b2eba48c201cd5b9d407c70a72d77606273812,2025-08-24T05:24:47.598283Z,"a <- 22
b <- 17
IF a > b THEN
cetak (a - b)
Apa yang tampil di layar?",5,5,5,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:48.464956Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,bb52e1320a4cf78c5d95f5281cf682da2f0cd67e7d0e7414e25f1cfd7cd530cc,2025-08-24T05:24:48.528345Z,"x <- 6
y <- x / 3
cetak (y)
y <- y + x
cetak (y)
Apa yang tampil di layar?",2 8,2 8,2 8,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:49.806839Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,e2f0202393e352f9dfe8acd59ffbf955b4cca91ff3a80d07e7e6529dc4df6245,2025-08-24T05:24:50.182284Z,"x <- 4
y <- 3
cetak (x*y)
x <- x+y
cetak (x)
Apa yang tampil di layar?",12 7,12 7,12 7,True
percabangan,d6c98926d0d0b2a2f598cd05ef296bb47e592acfc9b313c18ae9273cb3218b64,2025-08-24T05:24:50.555106Z,"a <- 2
b <- 7
IF a + b = 9 THEN
cetak (a * b)
Apa yang tampil di layar?",14,14,14,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:51.000174Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,8695476db694ae97c16d6153f1e330203c98869dd46f1816aafd341addbc4a81,2025-08-24T05:24:51.883278Z,"k <- 9
l <- 4
cetak (k - l)
l <- l + k
cetak (l)
Apa yang tampil di layar?",5 13,5 13,5 13,True
percabangan,1ef4f45b4be3912888637207acbe910bb30b12d06be9f62e6bfd1f01b78aa698,2025-08-24T05:24:52.256082Z,"p <- 8
q <- 12
IF p > q THEN
cetak(p - q)
ELSE
cetak(q - p)
Apa yang tampil di layar?",4,4,4,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:52.320165Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:53.559198Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,15f08163d5be2db743348f54a494f36750bbd178a47e5ddddd97bc908fa4f399,2025-08-24T05:24:53.692802Z,"piring <- 8
gelas <- 2
cetak (piring)
gelas <- gelas * 3
cetak (gelas)
Apa yang tampil di layar?",8 6,8 6,8 6,True
percabangan,c739a6f474b64713d887d123e9aeba12d1c6d980726a37cb2ecdeaf81e73d3ce,2025-08-24T05:24:53.782967Z,"x <- 12
y <- 4
IF x / y = 3 THEN {
cetak(x)
}
cetak(x - y)
Apa yang tampil di layar?",12 8,12 8,12 8,True
percabangan,85c5835aa4928644a51a47697ed3eafbe46581651b00854c2a51cda1190ac714,2025-08-24T05:24:53.915102Z,"m <- 12
n <- 18
IF m < n THEN {
cetak (m)
cetak (n)
cetak (n - m)
}
Apa yang tampil di layar?",12 18 6,12 18 6,12 18 6,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:54.834788Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,bdadcf9bfb0540f3019ee484f3fc22dfbeaa084557a63f3e8a2ad8c462822d9a,2025-08-24T05:24:55.492310Z,"x <- 6
y <- 6
IF x = y THEN {
cetak(x * y)
} ELSE {
cetak(x + y)
}
Apa yang tampil di layar?",36,36,36,True
runtunan,fda6d151ec715e60269f178085df2a67f017fd67a021f195434a437bfe48f0b6,2025-08-24T05:24:55.587861Z,"x <- 15
y <- 6
cetak (x - y)
x <- x / y
cetak (x)
Apa yang tampil di layar?",9 2,9 2,9 2,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:56.162068Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,7fc6d0edff3b1a3dcf93a9be99237605ec777946a35b52e57fa85ad9d6dd2d69,2025-08-24T05:24:56.318328Z,"p <- 21
q <- 21
IF p = q THEN
cetak (p + q)
Apa yang tampil di layar?",42,42,42,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:57.433854Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,dbb2eb0a642c0446c87d32f94f79a64f53197818c48dfb73e4a7ed9bf9fbc6e0,2025-08-24T05:24:57.735446Z,"m <- 8
n <- 5
cetak (m + n)
m <- m - 3
cetak (m)
Apa yang tampil di layar?",13 5,13 5,13 5,True
percabangan,1a11b721f4486e5a1891cceab16b0f544feb5662fc9795713ee12aae7d957974,2025-08-24T05:24:57.802556Z,"a <- 14
b <- 14
IF a = b THEN {
cetak (a)
cetak (b)
cetak (a + b)
}
Apa yang tampil di layar?",14 14 28,14 14 28,14 14 28,True
percabangan,bfec09e1d939baddcd79988b631f2171728ec8cab8baab6f6ff9ab8716e3e71b,2025-08-24T05:24:58.428220Z,"x <- 2
y <- 5
IF x < y THEN {
cetak (x)
cetak (y)
cetak (y - x)
}
Apa yang tampil di layar?",2 5 3,2 5 3,2 5 3,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:58.610010Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,8ba5fff27c2ff70410f9b7de2c42cc0198aacfc15dceab3c2ec17b52b45b170e,2025-08-24T05:24:59.678554Z,"lampu <- 2
meja <- 5
cetak (lampu * meja)
lampu <- lampu + meja
cetak (lampu)
Apa yang tampil di layar?",10 7,10 7,10 7,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:24:59.816636Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,daf420cbd7fa96780fcdfee21c2a509737fba9ad35ec78b53a05e6497dda4969,2025-08-24T05:24:59.872447Z,"p <- 9
q <- 12
IF p + q < 20 THEN {
cetak(p * q)
} ELSE {
cetak(q - p)
}
Apa yang tampil di layar?",3,3,3,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:01.129121Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,14087c6a525557ff12b675cfa4736597c9d49bf00b0d62c7b4c2625cd772d4d5,2025-08-24T05:25:01.481341Z,"piring <- 4
gelas <- 7
cetak (piring)
cetak (gelas)
cetak (piring * gelas)
Apa yang tampil di layar?",4 7 28,4 7 28,4 7 28,True
percabangan,f5a04291bc827f7c3ce62e3b3101a353f5661b61cd567f7c47cbf3557629404d,2025-08-24T05:25:01.552607Z,"a <- 5
b <- 3
IF a > b THEN
cetak (a)
Apa yang tampil di layar?",5,5,5,True
percabangan,d6ba6137f2e34cfa9e05a0982ce18cf11fe9273e4a2f26b1b686dbe95c3e9226,2025-08-24T05:25:01.619215Z,"a <- 5
b <- 5
IF a = b THEN
cetak(a * b)
ELSE
cetak(a + b)
Apa yang tampil di layar?",25,25,25,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:02.403774Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,f1999471f6627db229599a44ee289c2945156fb0fc78a0d76726336a6442526a,2025-08-24T05:25:03.237518Z,"p <- 4
q <- 6
cetak (q-p)
p <- p+q
cetak (p)
Apa yang tampil di layar?",2 10,2 10,2 10,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:03.727601Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,560963deeea44f77c1d222a49c22c8940b3df120c9089d34e885834ee626b908,2025-08-24T05:25:03.920660Z,"p <- 10
q <- 2
IF p / q = 5 THEN {
cetak (p)
cetak (q)
cetak (p * q)
}
Apa yang tampil di layar?",10 2 20,10 2 20,10 2 20,True
percabangan,7c2e79ef9b11292f6c4598d95efc9e1eeaafdbb381a16241031d8562a5a7b881,2025-08-24T05:25:04.035074Z,"x <- 9
y <- 3
IF x - y > 5 THEN {
cetak (x)
cetak (y)
}
Apa yang tampil di layar?",9 3,9 3,9 3,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:04.894704Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,1459df8fecf34e65f0bbb972878e025725a38113cecfc44fe48447c46d9f2a8b,2025-08-24T05:25:05.313893Z,"bola <- 5
buku <- 7
cetak (bola + buku)
buku <- buku - bola
cetak (buku)
Apa yang tampil di layar?",12 2,12 2,12 2,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:06.344640Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,5b7f77f39c54d01dab9e7ad1a87499824e25d3b89f963d6fd2e7707d8232ee59,2025-08-24T05:25:06.513432Z,"x <- 11
y <- 5
IF x - y > 5 THEN
cetak (x * y)
Apa yang tampil di layar?",55,55,55,True
percabangan,7e6403d3f3ca6ede196797b5b903ead224c57f8b066e68c1f3f4f217d8cb50a6,2025-08-24T05:25:06.947493Z,"a <- 12
b <- 15
IF a > b THEN
cetak (a - b)
ELSE
cetak (b - a)
Apa yang tampil di layar?",3,3,3,True
runtunan,87f02f20514a86cb8832ae106f8bb1d48008f6bd19d690c3f45b13e3c2ea0bce,2025-08-24T05:25:07.226445Z,"mobil <- 7
sepeda <- 3
kotak <- mobil - sepeda
cetak (kotak)
mobil <- kotak + sepeda
cetak (mobil)
Apa yang tampil di layar?",4 7,4 7,4 7,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:07.643858Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,b2adf1f8f7ba522b5471ec25992c0a2299f121caec38a31c6f7c2d154e2ecfb2,2025-08-24T05:25:08.204647Z,"m <- 4
n <- 9
IF m = n THEN
cetak (m + n)
Apa yang tampil di layar?",tidak ada output,Tidak ada output,tidak ada output,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:08.960069Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,f472e11fe4a7ba2a3fdf34d7248bf3c3152567959703fedade9cc30ad9ec8146,2025-08-24T05:25:09.033158Z,"x <- 12
y <- 4
IF x / y = 3 THEN {
cetak (x)
cetak (y)
cetak (x - y)
}
Apa yang tampil di layar?",12 4 8,12 4 8,12 4 8,True
runtunan,c77ea883ee2582ca8d50b91ca5c32733aed86fc9a23b811d7c0e98e110f3ba91,2025-08-24T05:25:09.104042Z,"piring <- 9
gelas <- 3
cetak (piring / gelas)
gelas <- gelas * 2
cetak (gelas)
Apa yang tampil di layar?",3 6,3 6,3 6,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:10.323385Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,6a86122b51369055cdf3667abb3bcea26d130fedadba2a6e41e926bd5dc1b1e9,2025-08-24T05:25:10.930755Z,"rumah <- 8
pohon <- 3
cetak (rumah)
rumah <- rumah - pohon
cetak (rumah)
cetak (pohon)
Apa yang tampil di layar?",8 5 3,8 5 3,8 5 3,True
percabangan,0b63b2397d65c4c7610aa257a841c68fc3f6f773511451c718bdae982110d07b,2025-08-24T05:25:11.473636Z,"m <- 9
n <- 9
IF m = n THEN
cetak (m + n)
ELSE
cetak (m - n)
Apa yang tampil di layar?",18,18,18,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:11.677032Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,902a22a1099540ec8ae2444405c5c11d7b6a71b56b94d26b9d082681fee3a5a7,2025-08-24T05:25:12.145561Z,"a <- 6
b <- 9
IF a < b THEN
cetak(b - a)
ELSE
cetak(a - b)
Apa yang tampil di layar?",3,3,3,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:13.033078Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,902a22a1099540ec8ae2444405c5c11d7b6a71b56b94d26b9d082681fee3a5a7,2025-08-24T05:25:13.663782Z,"a <- 6
b <- 9
IF a < b THEN
cetak(b - a)
ELSE
cetak(a - b)
Apa yang tampil di layar?",3,3,3,True
runtunan,ffee886ea0d484f237122ec47e34455cb34050c2e02546d82bf1fd3832838f3e,2025-08-24T05:25:13.719538Z,"m <- 1
n <- 2
o <- 3
cetak (m+n+o)
n <- o
cetak (n)
Apa yang tampil di layar?",6 3,6 3,6 3,True
percabangan,612feae17e97db312102cf348a2d03039de6f097f04ba116ef722352d043fdf3,2025-08-24T05:25:14.104226Z,"p <- 7
q <- 2
IF p - q > 4 THEN {
cetak(p + q)
} ELSE {
cetak(p * q)
}
Apa yang tampil di layar?",9,9,9,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:14.402355Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:15.574798Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,627464c461b52722ced406f7729f24594dc922840f24269b5450521d5e6585d8,2025-08-24T05:25:15.683706Z,"bola <- 2
buku <- 7
cetak (bola + buku)
bola <- bola * 3
cetak (bola)
Apa yang tampil di layar?",9 6,9 6,9 6,True
percabangan,794604ce8c84ec202d33e9ff8d2bb871025a5de8887933cce85ae76dea6f93c9,2025-08-24T05:25:15.815941Z,"a <- 4
b <- 1
IF a * b > 2 THEN {
cetak (a)
cetak (b)
cetak (a + b)
}
Apa yang tampil di layar?",4 1 5,4 1 5,4 1 5,True
percabangan,8a03e61c7aeb01968174f9788838853979424df48b237ef11a43c0f0f4a4dd52,2025-08-24T05:25:15.897872Z,"x <- 7
y <- 7
IF x = y THEN
cetak (x + y)
Apa yang tampil di layar?",14,14,14,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:16.754851Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,dc1c45fb855c3acf25af7ff9461ebca1bca715d3f14b620eecd058917f384bcc,2025-08-24T05:25:17.365726Z,"p <- 7
q <- 3
r <- p + q
cetak (r)
q <- r - p
cetak (q)
Apa yang tampil di layar?",10 3,10 3,10 3,True
percabangan,497c9084b5ebcd42cdf8738ad3cbc88914239a7daa74c41fb8a6464fdaed2f1a,2025-08-24T05:25:17.469175Z,"m <- 10
n <- 5
IF m / n = 2 THEN
cetak(m + n)
ELSE
cetak(m * n)
Apa yang tampil di layar?",15,15,15,True
percabangan,560963deeea44f77c1d222a49c22c8940b3df120c9089d34e885834ee626b908,2025-08-24T05:25:18.059529Z,"p <- 10
q <- 2
IF p / q = 5 THEN {
cetak (p)
cetak (q)
cetak (p * q)
}
Apa yang tampil di layar?",10 2 20,10 2 20,10 2 20,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:18.127719Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,45e1f7fff282b2fe2b92e0fef1783895f6ac502e1ac4b6d65214a1264630f978,2025-08-24T05:25:19.313698Z,"m <- 10
n <- 2
IF m / n > 1 THEN
cetak (m - n)
Apa yang tampil di layar?",8,8,8,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:19.448202Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,f86afbb1eca84a21aad6448a81e554651e508bbc0b9fec840e473e501bf496d7,2025-08-24T05:25:19.503749Z,"bola <- 6
meja <- 2
cetak (bola)
bola <- bola - meja
cetak (bola)
meja <- bola + meja
cetak (meja)
Apa yang tampil di layar?",6 4 6,6 4 6,6 4 6,True
percabangan,447780995ae564d381fb2f74e9ab07c495d015d1d819fb58408b28e7e46fdf81,2025-08-24T05:25:20.060653Z,"m <- 6
n <- 1
IF m * n = 6 THEN {
cetak(m - n)
}
cetak(m + n)
Apa yang tampil di layar?",5 7,5 7,5 7,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:20.808428Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
percabangan,bc3e5d648b5e302196fab8979776b10c409fde888e862960be5e8ae3ed5aecd9,2025-08-24T05:25:21.083967Z,"a <- 9
b <- 3
IF a / b = 3 THEN
cetak (a - b)
Apa yang tampil di layar?",6,6,6,True
runtunan,7307fbb7cc22ff491066c83fbf183b27df1563017b7b86a4c8686eca57953d46,2025-08-24T05:25:21.140459Z,"a <- 12
b <- 4
cetak (a / b)
a <- a - b
cetak (a)
Apa yang tampil di layar?",3 8,3 8,3 8,True
runtunan,9a311d4e3340b21030dd86237fa5cf7c481a7e0ef3ced48f9d0f577bf48b0a69,2025-08-24T05:25:22.156230Z,"kucing <- 5
anjing <- 4
ik",Tidak ada output,,,True
runtunan,af3230ad3e920889eaeeb89b869f0bf6a36a5322afdbf2579c09b94928b1252c,2025-08-24T05:25:22.878065Z,"kucing <- 5
anjing <- 3
cetak (kucing + anjing)
kucing <- kucing * 2
cetak (kucing - anjing)
anjing <- anjing + kucing
cetak (anjing)
Apa yang tampil di layar?",8 7 10,8 7 10,8 7 10,True
